"ZCTA5CE20","GEOID20","CLASSFP20","MTFCC20","FUNCSTAT20","ALAND20","AWATER20","INTPTLAT20","INTPTLON20","RegionID","SizeRank","RegionType","StateName","State","City","Metro","CountyName","X2000.01.31","X2000.02.29","X2000.03.31","X2000.04.30","X2000.05.31","X2000.06.30","X2000.07.31","X2000.08.31","X2000.09.30","X2000.10.31","X2000.11.30","X2000.12.31","X2001.01.31","X2001.02.28","X2001.03.31","X2001.04.30","X2001.05.31","X2001.06.30","X2001.07.31","X2001.08.31","X2001.09.30","X2001.10.31","X2001.11.30","X2001.12.31","X2002.01.31","X2002.02.28","X2002.03.31","X2002.04.30","X2002.05.31","X2002.06.30","X2002.07.31","X2002.08.31","X2002.09.30","X2002.10.31","X2002.11.30","X2002.12.31","X2003.01.31","X2003.02.28","X2003.03.31","X2003.04.30","X2003.05.31","X2003.06.30","X2003.07.31","X2003.08.31","X2003.09.30","X2003.10.31","X2003.11.30","X2003.12.31","X2004.01.31","X2004.02.29","X2004.03.31","X2004.04.30","X2004.05.31","X2004.06.30","X2004.07.31","X2004.08.31","X2004.09.30","X2004.10.31","X2004.11.30","X2004.12.31","X2005.01.31","X2005.02.28","X2005.03.31","X2005.04.30","X2005.05.31","X2005.06.30","X2005.07.31","X2005.08.31","X2005.09.30","X2005.10.31","X2005.11.30","X2005.12.31","X2006.01.31","X2006.02.28","X2006.03.31","X2006.04.30","X2006.05.31","X2006.06.30","X2006.07.31","X2006.08.31","X2006.09.30","X2006.10.31","X2006.11.30","X2006.12.31","X2007.01.31","X2007.02.28","X2007.03.31","X2007.04.30","X2007.05.31","X2007.06.30","X2007.07.31","X2007.08.31","X2007.09.30","X2007.10.31","X2007.11.30","X2007.12.31","X2008.01.31","X2008.02.29","X2008.03.31","X2008.04.30","X2008.05.31","X2008.06.30","X2008.07.31","X2008.08.31","X2008.09.30","X2008.10.31","X2008.11.30","X2008.12.31","X2009.01.31","X2009.02.28","X2009.03.31","X2009.04.30","X2009.05.31","X2009.06.30","X2009.07.31","X2009.08.31","X2009.09.30","X2009.10.31","X2009.11.30","X2009.12.31","X2010.01.31","X2010.02.28","X2010.03.31","X2010.04.30","X2010.05.31","X2010.06.30","X2010.07.31","X2010.08.31","X2010.09.30","X2010.10.31","X2010.11.30","X2010.12.31","X2011.01.31","X2011.02.28","X2011.03.31","X2011.04.30","X2011.05.31","X2011.06.30","X2011.07.31","X2011.08.31","X2011.09.30","X2011.10.31","X2011.11.30","X2011.12.31","X2012.01.31","X2012.02.29","X2012.03.31","X2012.04.30","X2012.05.31","X2012.06.30","X2012.07.31","X2012.08.31","X2012.09.30","X2012.10.31","X2012.11.30","X2012.12.31","X2013.01.31","X2013.02.28","X2013.03.31","X2013.04.30","X2013.05.31","X2013.06.30","X2013.07.31","X2013.08.31","X2013.09.30","X2013.10.31","X2013.11.30","X2013.12.31","X2014.01.31","X2014.02.28","X2014.03.31","X2014.04.30","X2014.05.31","X2014.06.30","X2014.07.31","X2014.08.31","X2014.09.30","X2014.10.31","X2014.11.30","X2014.12.31","X2015.01.31","X2015.02.28","X2015.03.31","X2015.04.30","X2015.05.31","X2015.06.30","X2015.07.31","X2015.08.31","X2015.09.30","X2015.10.31","X2015.11.30","X2015.12.31","X2016.01.31","X2016.02.29","X2016.03.31","X2016.04.30","X2016.05.31","X2016.06.30","X2016.07.31","X2016.08.31","X2016.09.30","X2016.10.31","X2016.11.30","X2016.12.31","X2017.01.31","X2017.02.28","X2017.03.31","X2017.04.30","X2017.05.31","X2017.06.30","X2017.07.31","X2017.08.31","X2017.09.30","X2017.10.31","X2017.11.30","X2017.12.31","X2018.01.31","X2018.02.28","X2018.03.31","X2018.04.30","X2018.05.31","X2018.06.30","X2018.07.31","X2018.08.31","X2018.09.30","X2018.10.31","X2018.11.30","X2018.12.31","X2019.01.31","X2019.02.28","X2019.03.31","X2019.04.30","X2019.05.31","X2019.06.30","X2019.07.31","X2019.08.31","X2019.09.30","X2019.10.31","X2019.11.30","X2019.12.31","X2020.01.31","X2020.02.29","X2020.03.31","X2020.04.30","X2020.05.31","X2020.06.30","X2020.07.31","X2020.08.31","X2020.09.30","X2020.10.31","X2020.11.30","X2020.12.31","X2021.01.31","X2021.02.28","X2021.03.31","X2021.04.30","X2021.05.31","X2021.06.30","X2021.07.31","X2021.08.31","X2021.09.30","X2021.10.31","X2021.11.30","X2021.12.31","X2022.01.31","X2022.02.28","X2022.03.31","X2022.04.30","X2022.05.31","X2022.06.30","X2022.07.31","X2022.08.31","X2022.09.30","X2022.10.31","X2022.11.30","X2022.12.31","X2023.01.31","X2023.02.28","X2023.03.31","X2023.04.30","X2023.05.31","X2023.06.30","X2023.07.31","X2023.08.31","X2023.09.30","X2023.10.31","X2023.11.30","X2023.12.31","X2024.01.31","X2024.02.29","X2024.03.31","X2024.04.30","X2024.05.31","X2024.06.30","X2024.07.31","X2024.08.31","X2024.09.30","X2024.10.31","X2024.11.30","X2024.12.31","X2025.01.31","X2025.02.28","X2025.03.31","X2025.04.30","X2025.05.31","X2025.06.30","X2025.07.31","X2025.08.31","X2025.09.30","X2025.10.31","X2025.11.30","X2025.12.31","X2026.01.31"
"60047","60047","B5","G6350","S",90318829,3567609,"+42.2015644","-088.0462954",84310,1602,"zip","IL","IL","Forest Lake","Chicago-Naperville-Elgin, IL-IN-WI","Lake County",289303.064536831,290202.180911101,290351.690460617,290873.60603146,291231.191757795,292210.370780848,293666.022667323,295484.287910822,297934.020518265,301206.351540936,304754.749503213,307670.413382167,310050.50848748,311729.687249763,313277.763441733,314602.693066815,316733.425924016,319538.637222445,323294.545000518,326602.513542798,329752.048402678,332412.347338624,335769.692800893,338354.723423406,339977.8575383,340998.995547615,342899.804326712,345038.122263571,347303.437988812,350057.756348911,353479.940776799,356333.638628766,358144.5746108,360337.631169481,362953.817834136,365648.648343884,367457.814117005,368614.521146688,369913.419395519,371696.805305286,374666.072154464,376694.530080361,378169.594079024,379761.799459886,383278.237183322,386145.838955522,388318.708773123,389196.669264225,390878.89292902,392348.963145743,394282.687759403,397038.612610054,400154.955063105,403853.678754145,406617.201728801,409056.533740064,410632.537920798,412767.461749911,415500.170783128,418234.414389974,420653.995784057,422559.68880717,424532.815400839,426521.511079613,428988.050407933,431307.410612781,433389.387631952,434469.935112706,435827.877754194,437870.223204701,440737.381559171,443468.311180916,445475.445719917,446963.412141483,448904.06946869,450774.392185124,452743.748477084,453910.42209221,454839.433784582,455599.472276758,456312.108300707,456679.407043837,456676.770876913,456621.055550967,456772.387505608,457042.979844257,457688.698190482,458922.119679229,460002.623594267,460311.777842191,459808.385085992,458680.655558571,457413.468547659,455786.519899535,454287.020768354,451525.280862407,448425.934145624,448252.544096909,445759.238116308,445453.005048031,441886.745321008,441740.973051564,438302.148764089,434578.249227124,430817.216308284,427809.792558423,423598.858061315,420247.903408845,414681.313142369,410896.064704554,406573.250528155,402731.176303015,399064.45097718,393110.894320601,390770.674632151,387613.620116457,386530.539369267,384102.224360061,384261.044941783,383009.969862727,382777.198836724,381032.989323229,379321.654814616,378388.467364936,376803.207120029,379412.370747897,379546.899125836,380219.009025989,377305.908410696,375807.964311072,371522.210293521,367748.451939954,362265.497478209,358820.93068068,358698.98913079,358949.706868758,360360.823354751,358845.408074123,358644.386860224,356728.996902234,354560.802948382,351380.818609276,349884.979343528,349242.460228716,347847.182883756,346711.132663145,346413.693114048,348501.11682706,350286.057689361,352289.580198579,354121.540086205,355849.249751934,357138.055369403,358171.093898796,359225.614022714,359736.940258474,361758.813008309,364296.978565496,367134.207317427,369692.683730746,372882.902390453,376822.679805989,380083.480531204,383308.08190412,386565.083743594,390379.812743546,394706.496172001,399155.020599402,403982.109221843,407587.044168486,410695.344398011,413346.899049904,415701.664124194,416686.235854806,416251.734429132,415784.947376773,415664.346833822,415674.554562625,416314.016903945,417245.730374769,418613.334898615,419168.372909322,419575.512113668,419119.880476562,418991.866873964,418480.973352597,418127.91295175,417855.083394219,418217.979822953,419345.930534033,421384.596942746,423655.719556507,426414.953385031,427661.24344732,428088.42929143,427462.731876622,427331.219701254,427111.063070644,426692.372472336,425737.816552795,424691.377416969,424215.260193333,424804.129294833,426414.002270733,429141.590729721,431234.934157672,432823.561663289,433604.532580037,434138.346152676,433575.473263225,431402.984087045,429294.184295735,427834.628266381,427181.617728443,426323.231818929,426084.862431003,427063.118193458,428079.212233137,429067.440383845,429191.239873021,429431.738272542,429043.374058184,428574.078601152,427792.581420932,426994.54435641,425864.5077112,424773.738788193,424453.319063081,424847.98293528,425771.86775077,426304.971926768,426642.22102971,426212.516766575,425387.358729448,423713.981604276,421965.137174118,420197.477697652,418822.059209559,417745.033836622,416950.348356823,417134.256180044,417805.752017361,418537.029629592,418048.399510347,416822.707136378,415418.778006596,414741.433467271,415166.223555234,417097.086859559,420547.424955739,425248.527280505,430005.951715468,434608.874341852,439421.825744608,444556.78610951,449612.451179889,455129.552983198,460993.580263339,466792.858763712,471035.479970276,473436.370095692,474961.167214629,477074.099275198,480024.696579001,484747.52168674,490450.280532953,497838.021031518,504957.201104003,511700.044504594,517482.443033466,521875.101605249,523350.58190566,522584.690554861,521320.555090668,520689.227203217,519997.866180923,518896.373320585,518189.951847108,518446.421097303,521017.100488939,525125.343971716,530677.195320794,535396.7851363,538943.446715177,540917.34460777,542307.450705072,543703.124361303,545319.137706475,546672.680812302,549859.549587374,554786.151386339,561045.971829755,565706.895966213,568593.155456272,570009.718718997,571909.754083331,574382.770991381,577167.289794545,579907.244583719,582417.537977764,585079.942069,588188.809663191,591059.336779668,593901.717931631,595206.337822274,596558.277317251,598373.604688666,600671.303092115,603723.135536654,607773.162009462,612573.763332378,617507.386514842,621823.679137936
"60010","60010","B5","G6350","S",191872427,7112991,"+42.1464981","-088.1646544",84279,916,"zip","IL","IL","Barrington","Chicago-Naperville-Elgin, IL-IN-WI","Lake County",352636.541457387,353162.214979595,353492.612152232,354223.818903735,355095.645854998,356297.661511277,358180.095853159,361039.081792772,364753.419729532,369202.137228857,373669.460540414,377536.366826835,380861.019373703,382933.367702565,384573.851176565,385698.114104201,387521.744276436,389973.945595775,392542.27474391,395305.108614054,398405.559966638,402215.994612646,406218.481097111,409042.212613508,410751.033598906,411787.554890118,413697.785245053,415425.805075116,417148.519325877,418901.334657536,421700.344531291,424570.271736519,427372.582302416,430066.730858166,432671.819513157,435330.769425332,438093.580650512,440510.166283337,442538.314144678,444167.196347702,446207.811359734,447479.988619907,448502.957087057,450433.879120136,454216.336932599,457910.145184577,461010.264749186,462851.533404503,465180.668251455,466985.111545055,469131.789114329,471922.094299405,475180.017957414,478901.75699678,481803.870596027,484842.503232004,487339.52238824,490117.316169556,493294.444694116,496799.312588136,500200.948326712,502736.389146943,504745.300753557,506653.030655933,508998.5015555,511609.832791922,514326.905680736,516810.226447774,519767.053309109,523279.919607339,527031.005951403,530265.092599115,533084.442735326,535468.420535753,538660.332200587,541258.270365171,543833.095220435,544891.088545113,546044.339943758,546670.656369667,548046.558844311,548941.985407085,550210.047508157,551785.376096401,554171.028126916,556368.270406629,557983.665935746,559453.669740707,560959.4786712,561390.027732377,560557.353683567,559106.831125224,557855.230854673,556426.27051855,554374.422092098,551049.683802092,547641.720689397,546489.866057066,545083.424883201,544246.765809247,541364.439192123,539288.836095028,536165.009537586,532769.731199927,529304.982136539,525123.115721198,519649.711073799,514592.757801129,506697.193696828,500144.583837006,493432.982331329,489584.238373577,485679.415042627,480294.707523491,477250.004031435,474376.776130084,472975.217589389,470642.083420189,469378.85358029,467872.095934879,466132.729421558,464154.574713431,461152.445375622,460477.962151951,458705.859634371,460338.600480042,457872.751523274,456158.820991865,451438.922663612,448693.356680099,443256.87651966,438548.930363708,433027.634781101,429214.572042176,428574.440356175,427698.115288443,428444.710097793,426503.508236107,426570.000628285,424678.053032677,422539.207023334,418281.408359932,415647.801639088,413056.479258731,410904.529721526,409233.638231793,409011.756173113,409945.752077868,410276.142095048,411250.448218715,413006.280680147,414798.755734321,415430.064248846,415539.962336665,416560.266620555,417863.612643692,420278.876609166,422844.813664244,425831.213816323,429060.273510043,432443.070993926,436218.000420009,439467.945611509,442647.51141315,445467.011280096,448460.54685299,451729.239947009,454941.924784273,458639.361747042,461586.114257216,464801.006624944,467457.957109106,469732.445287581,470618.170061252,470494.893676999,469862.944095069,469243.118199883,468416.121508361,468714.144563859,469580.937373384,471179.91584787,471987.815657636,473162.818099475,473489.49489298,474024.894213229,473462.989810055,472470.015661091,471582.509456199,471432.623422768,472430.755156325,474334.031760281,476239.742626722,478411.70886673,479491.136649182,479812.948574996,479096.018240971,478369.515205704,477735.856466832,476493.354734052,474276.615401573,471790.831958539,470338.672789952,470547.010037233,471938.707404937,474938.85069425,477816.577697965,480402.51564178,481736.694911206,482587.362986135,482066.577539177,480478.267672459,478592.977557236,477959.429772974,477900.552925586,477660.698070467,477564.779051679,478174.222087334,479245.04032272,480678.965563686,481658.262600058,482119.085937119,481876.82134542,481147.937914978,480642.086453821,480099.885212603,479214.274023205,477820.420151539,476892.516357724,477021.399600212,478103.949214523,478305.78627204,478371.737457168,477352.720532888,476352.57298729,473864.467390277,471378.138500301,468527.152066068,466798.285600234,465126.285247191,463921.387202245,463583.820893876,464230.425178971,465211.18601129,464948.101076169,463755.296078395,461705.429467298,460129.165032213,460359.470768059,463276.858440742,468233.013699085,473985.061109252,480541.716630324,486850.590739228,494024.675252032,500565.159776431,506904.321601711,512422.653755224,518183.509680434,523653.595756712,527745.860923561,530177.176866564,532430.049671465,535877.731048783,539820.664329055,544462.256442135,549787.20883769,557054.405455452,565022.624705663,571597.675429801,576958.080390102,579738.449221653,579896.049573421,577418.708654703,575175.526014263,574520.913394562,574678.440487039,574111.349322499,573775.438073745,574894.684499772,578358.461133092,583258.027922556,588837.694227939,593227.883009136,595792.779254161,596547.758118599,597377.359485194,598487.642590459,599829.448787194,600882.362112521,603827.468510091,608894.270111792,614972.529577345,620006.62914933,622902.12230613,624505.238401955,626097.502111604,627977.358693244,630000.44822076,632003.956819083,633959.205123392,636438.293235973,639426.092779959,641976.397526685,644181.336723576,644786.600092985,645429.343340929,647217.768045859,649351.693449974,652777.319312703,657048.892129033,662860.780191055,669487.971702961,675549.239269844
"61368","61368","B5","G6350","S",187452704,272065,"+41.2621257","-089.5174931",84935,20723,"zip","IL","IL","Tiskilwa","Ottawa, IL","Bureau County",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69292.0165899767,70013.5535412751,70860.740880258,72404.0937133531,73850.4564065809,74866.8901992773,75430.2754605056,75570.0875406949,75609.6277883919,75960.2584033646,76143.0457502745,75981.8586693798,75878.7908728501,76165.0702712676,76918.5129041159,77021.2784476854,76475.5051110827,75270.4304662463,74073.5071021817,73326.6172071797,73386.5896886842,73825.8044906192,73964.2130049405,73701.0573659106,73747.5811170298,74618.8422277624,76037.7626745357,76798.9717750059,76918.9008609784,76381.8793161706,76240.2786252941,76413.7411055003,76859.106348008,77312.7428731319,77748.9557946328,78306.408768162,78536.6933110548,78056.7984621309,77385.0520660185,77066.7761070381,77052.1534886813,77399.4283605366,77498.156026489,78332.208501169,79100.6524905165,80324.3214592846,81529.1351166227,82646.9017919552,83806.8535677286,85430.2445080085,87012.7732697232,87956.4599914404,88127.06311169,87786.662432308,87773.8343197231,87939.8538284103,88599.1977056885,89247.0054967202,90307.4617080364,91338.6239546646,92245.1913666249,91787.7968233077,90586.7948792305,89737.4525969739,90641.4838578266,93137.1333947395,95347.5649811195,96534.73228771,96839.9771095027,97475.8423338084,98893.9959824822,100686.183302286,101486.952007422,101703.676349762,101404.129173652,101184.157838014,100519.570641532,99586.7394119853,99227.2215369747,99183.7646753619,99404.622573923,100261.993267461,101334.005460829,102784.2046305,103668.872009581,104108.645394275,104221.784335505,104203.39609442,104208.616108164,104099.929273332,104716.621851004,105227.826969169,105514.493944203,105396.162460539,104860.974617704,105203.522588718,105917.729019936,107378.796892225,108207.022087798,109168.97655167,110001.553036684,110817.780103658,111440.822190918,112586.066498179,113617.009965211,113961.031291409,114367.341797049,115714.888542429,117573.161447362,118215.318143012,117649.93050585,116204.28660247,115194.863749878,115680.319791297,118042.945732487,121333.480992968,123753.675728581,125169.078936117,126093.517923557,126712.676927183,126781.184183008,126889.964756296,127250.900983436,128060.989482771,128763.653679619,129216.694079222,128981.802996764,128305.872667088,127209.633428645,125758.975234502
"61356","61356","B5","G6350","S",491149847,5389459,"+41.3893014","-089.4398631",84926,8941,"zip","IL","IL","Princeton","Ottawa, IL","Bureau County",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105000.536030467,104746.136635598,104696.0571454,104189.055991307,103402.425773553,102198.212986492,101119.192696059,100234.580849935,99736.6676562175,99436.8925325736,99326.5793021733,99138.0833548094,98975.7007914629,98900.3945803711,99058.8212924052,99027.1276279417,98781.4128154226,98218.8702431856,97752.5874614082,97289.0676745815,97186.1532951471,97178.567193457,97242.8459020287,97057.9183920398,96831.4793780712,96719.9866923714,96716.2486444885,96627.3806938151,96530.0951245148,96382.0093408338,96303.3629052529,96216.6112767969,96060.0622981106,96027.7604212239,96025.5793820387,96252.4989132887,96798.6264503446,97673.0107363803,98806.5727921305,99750.3511479654,100360.982628256,100723.693889272,101031.343804521,101143.508601292,100742.035430587,100089.29830967,99504.3792493582,99565.4927272661,100030.665546292,100273.347301971,99720.3445086335,98563.9560114538,97474.0578624391,97189.94456262,97558.2232777445,98427.4067018621,98915.8820110545,98919.0424446783,98895.8989646284,99262.4035332174,99713.3271521545,99806.5399883705,99222.2667023229,98658.2361631361,98396.353168068,98664.2765213905,98999.9699814998,99070.0701332175,98936.7599555603,98687.8578500372,98462.534497936,97995.8394813571,97468.2661932168,96977.5886404665,96898.6371023571,97185.8061166512,97582.8803270543,98339.7016664881,99112.3215984253,100080.783728277,100312.100707372,100643.522758797,100906.265308163,101499.542169785,101554.299340859,101523.314154412,100996.339100999,100480.062588194,99369.7067125343,98218.4559739578,96870.5571335109,96217.411674872,96048.5582334215,96606.5831474951,96990.2501561932,97351.9000442175,97242.0116949523,97316.1571834732,97915.0096252016,99199.2289246084,100395.723580028,101136.966096901,101403.925209669,101634.881302379,101580.942497458,101393.080404172,101071.003868732,100582.550625671,100591.073418322,100780.639986455,101005.350654573,100678.048658135,100769.765241071,101104.136308871,102138.061416744,102659.507877376,103766.296544926,104457.937998851,105308.863476555,105643.407125262,105867.980960466,106199.006114317,107414.720733859,108729.278861377,109809.243978711,110089.046610987,110150.832618582,110433.950636616,110783.776175868,111364.623144939,111877.675904377,112833.474596944,114116.852185108,115350.687366069,115693.547764806,115322.971228872,115198.947480063,116104.96429697,117951.537135912,119571.354876432,120809.56927635,121424.901422604,122007.196790014,122915.989095368,124096.567734718,124940.773360368,125597.783708858,126488.657133201,127820.220175793,128949.168807446,129280.995840683,129363.60447649,129589.589891864,130100.050461737,131002.55371149,131904.497599394,133272.193755523,134662.496297378,135561.856710128,136076.246016648,136148.518608105,136400.56950501,136590.354663781,137119.872530812,137350.532194369,137620.161570963,138381.42290921,139013.367159203,139743.62745188,140558.67212748,141900.382080958,142932.789061478,143684.593855325,144693.947152943,146364.100194614,147822.421371998,149078.756430232,149844.572860562,150138.534975825,150616.034481312,151581.538356107,152780.573966768,153229.308335866,153068.953829941,153050.305473537,153582.322597047,154987.695146255,157351.020760308,160194.137615058,162747.049039525,164363.148939561,165533.807393395,165864.371918663,165594.913659405,165195.13583545,165846.949596175,167223.313499919,168916.362454587,170175.122824836,171594.942741621,173248.185723361,174854.275210782,176024.365445532
"61354","61354","B5","G6350","S",110265672,883369,"+41.3341648","-089.1422454",84925,9178,"zip","IL","IL","Peru","Ottawa, IL","La Salle County",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107270.674443839,106893.163126201,106651.676830971,105986.477952524,105407.881312068,104833.055965631,104404.326135028,103821.212452333,103113.125021887,102406.96027256,101988.06391142,101541.809367707,101186.274818846,100810.590394431,100647.42295238,100587.923116869,100524.010544151,100625.691971785,100586.810568048,100574.32355188,100294.745194279,99961.8917711802,99628.7889763781,99266.7040803239,99077.8557890786,98872.9021848949,98598.903380792,98219.5300284817,97875.3860877833,97822.2328355189,97882.5131012642,97927.9740774346,97902.4340506505,97756.2271450624,97560.1138893968,97270.2144568994,97011.5862443599,96934.1061403626,97320.4729698431,97930.7406507766,98805.9169945963,99571.1882930683,100031.158350276,99974.4771512686,99400.4880914707,98324.9976493452,97105.9537316509,96112.0201155695,95348.3414830059,94781.4247411801,94560.5792161084,94611.2348063683,94841.5395843792,94706.9156049419,94780.6818865305,94875.6759912194,95374.3514714473,95826.3381315778,96173.0284614095,96099.8764702118,95914.5883556824,95689.0114642542,95533.1225624555,95618.0117623018,96309.1426764581,97558.2887779857,98800.3328132129,99280.393015847,98745.0327446693,97244.8893414818,95650.3356240927,94674.6915647357,93762.3036092881,92783.0336103257,92062.8834801888,92508.8284874959,93811.2326030256,95246.1344699602,96662.257919194,97984.6379729944,99007.331172595,100000.678420074,100677.664244727,101396.715827978,101306.126014263,100672.083515879,99727.4255345054,99418.1054905257,99727.2003462985,100384.872652266,100730.236628313,100502.763180533,100095.289162391,100342.395324864,101270.807139814,102318.370222317,102849.809794789,103080.537326499,102785.526263525,102744.010043496,102924.133284537,103668.615912672,104430.627132419,104876.431060046,105242.321427467,105671.922785113,106340.425346491,107038.040531176,107434.929077963,107445.432006149,107838.930404692,108395.163007731,109334.417487999,109927.779413356,110945.75807466,111914.645611255,112757.240003645,112883.048770006,112899.629374857,112766.991104845,113467.917710983,115279.797873697,117726.325649674,119368.183606835,119764.848769525,118908.170814736,117715.449366079,116583.339970209,116127.355147171,116322.924835665,117032.73305621,117958.175554151,119031.003686295,120497.217455692,122198.273506921,123636.316891407,123777.369001261,123187.56508685,121992.673723659,121215.317156378,120902.334293927,121443.345584672,122451.623924002,123247.032085433,124264.345982896,125549.661753759,127205.953288121,128357.9658945,129499.779970693,130988.671207628,132442.722311106,133807.538698641,134857.576378561,136205.408613782,137712.654085371,139140.524098104,140304.696595609,140891.975148773,141548.736100824,142123.660309473,142654.655019905,142571.636804966,142206.426987733,141346.659009948,140482.898175794,140018.38402299,139621.968659391,139665.535387885,139847.716810507,140321.728695201,141040.488517052,141795.684890052,143512.084734757,145214.62830035,146801.450139339,147325.476709147,147395.232237617,147467.330484499,147999.573239542,148448.019826674,148941.911449892,149943.858042286,151752.206056907,152972.325635209,153266.182449306,152797.86444534,152399.740205106,151967.940178472,152312.267885076,153550.959484872,155406.882207898,156868.60026416,157941.318812043,158829.310548839,159260.188217032,159439.721965424,159813.421447959,160785.966170143,162095.751118488,163242.92027923,164133.631647101,165369.748252929,167113.997797827,169643.518559959,171705.3168848
