RegionID,SizeRank,ZipCode,RegionType,StateName,State,City,Metro,CountyName,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
84276,2946,60007,zip,IL,IL,Elk Grove Village,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,161340.023680445,178886.54750579744,194976.99769050942,208360.87310010553,222785.41217505024,241914.6636505327,263923.4158678754,267366.4143791042,252172.95980644567,225129.9739565718,210760.0252359246,191204.0903866196,182032.33398693232,193726.39979104025,214913.2264410595,220444.91925478392,229518.83680800025,239239.929050601,250069.36720165215,251756.6526953805,256291.58641548152,281628.70959472994,303355.30501012463,318294.6261387643,344876.31380507565,360630.1625484675
84453,2970,60302,zip,IL,IL,Oak Park,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,214690.59407759874,240357.1313424269,271035.6414000376,298843.2760401414,328450.8727169558,358077.75081299065,379297.19947332254,381435.3885973725,357684.89816577523,320722.6472375134,298739.0789621978,275758.14256839623,260896.5550453544,277870.0119163948,300167.1419750032,308502.2132785696,317821.4665461737,328126.60105887713,340241.4349729411,334992.4752401475,332289.08030589804,355593.47291750886,368462.96595934225,370479.19296864996,386025.4789212493,402136.44155769405
84332,2972,60076,zip,IL,IL,Skokie,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,202788.5153962406,227898.8625728389,251363.61297569226,269259.20442260127,291618.58388217114,327924.32796253485,358039.3334229567,349301.2948425004,318387.5822980225,268343.0338618302,243783.39647831407,221150.2325017515,200434.4469472326,216581.69129617067,243490.5650765495,254737.18203717307,268278.041892359,283506.89831583906,292715.75744596944,291064.8451896489,293262.58267323644,324489.7915499551,352216.8172374914,364420.75195121183,387991.29693136975,411420.92464623926
84632,2973,60631,zip,IL,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,190810.5963862755,210615.8963132476,230532.58555751966,253954.2599130325,279931.5123882128,314135.6021720021,341431.7799066797,341569.7567624032,319076.4693219943,270731.7609941741,250160.53454723724,234228.97319241203,230589.35179692344,250310.13131149844,279361.86277690524,289268.9330872405,298195.0913513431,310617.26293114555,320449.05784682266,319395.7133446492,325001.2660369766,352991.52643800015,365981.83440836123,369732.22127669747,391649.28381808865,410895.2097470181
84691,3007,60714,zip,IL,IL,Niles,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,187288.52326316826,208065.2885663691,230010.56276289842,249302.27628037843,272411.0581043396,301831.30585050007,329991.75761745503,323743.12032370735,291883.86105379945,244767.57505869833,220648.04624518965,198730.2673089354,181670.22391195127,193384.99514810523,221204.8522740655,232641.5184281273,246942.47991720066,261536.463494753,270656.5663844721,270495.3495982276,273951.5632122948,297054.7750967263,318541.19617420953,327793.90433810465,349108.5882611824,371248.8847727554
84636,3024,60636,zip,IL,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,39681.98500001047,42020.9250141028,43220.36045243587,45649.851366175804,49245.67469216532,57147.23567931614,65073.76591726087,68935.58679357739,67630.18422169662,50575.33964084385,45670.61205178181,37962.14526024016,30325.265537432217,29031.793179244356,29946.08495934613,32024.574577861975,38028.92116485819,43782.30374066656,56826.652497313415,61986.632474852995,72549.69193643407,99152.27228296314,111501.2030242055,108025.58771030507,120452.62117078142,123478.86363009417
84609,3650,60607,zip,IL,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,254759.42568606252,290643.12644818606,316221.1558987101,334502.4847253508,356817.5102754725,386012.9645942045,412918.01408992783,413331.2309287816,402971.93847681046,374186.2031637342,359370.8732737384,339667.4973400851,320013.8930080317,350845.86870651244,393147.049051232,414016.6988783527,437521.66309419816,462519.31816537894,476749.59314487275,456067.27298009326,440315.85640892317,436112.9140625684,429868.9769800081,413742.7672609342,412774.14869305375,394634.5608961195
84287,3752,60018,zip,IL,IL,Des Plaines,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,160307.98228984408,178798.53383246993,198193.27878567483,214384.98834399483,234403.31666452007,260597.01209948343,283883.1752137015,283043.2429302382,260967.04158723706,223181.72995959417,203193.04737740432,182681.9062051881,165348.53166665783,177210.40179413682,198419.21593097356,204716.9309256356,219161.99850579517,232736.57246219236,242357.3963255195,244871.59501204066,252133.67275737482,279365.6407872964,299218.9243448894,311328.4017281578,336720.53409217927,353575.10207079235
84645,3758,60646,zip,IL,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,233657.8457833369,260446.5217939699,284859.66268525657,311127.79588372266,339998.9053799683,381266.386323507,415785.51806397433,418752.3324141153,393217.0377231531,337274.35566721833,312473.4311797251,291513.29593190516,294779.68117539224,323591.638935002,351823.7419230032,363223.1398841441,368161.28207035485,381035.369235226,389957.2054714135,386915.641233572,392834.61442699033,426383.5193880365,447215.1967136749,450747.09826183505,471473.1674831048,495082.71542929695
84652,3857,60655,zip,IL,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,135788.40250413184,145229.35018020417,159846.1048547475,175808.27583299766,198016.08229565623,226482.27310403468,249894.82737374565,255576.0333268389,245222.6093179864,221879.22461260934,209685.4366797721,191882.77507727683,179461.88046126626,184788.85908726882,199372.8486762781,206531.08259514568,214962.51518693022,222413.34469505333,231946.15634913216,233621.5147235292,243490.64941735368,270742.7608100157,281979.2869097846,277701.2143429049,292052.88583240524,301548.8375509722
84333,3870,60077,zip,IL,IL,Skokie,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,186518.19126015157,211164.15039881342,233374.14721848766,250049.38173466033,272553.3427409273,305467.0658936189,334374.28802034585,326848.3147916771,294262.1413381819,247867.6396726924,224799.43797978768,202469.18665816265,180099.4979439869,192902.40912352898,221705.59096586274,233802.683265852,246213.35700042918,259042.9941481951,268349.97663528734,269600.8530745403,270463.1140071774,291336.22857211006,314097.18069592415,324379.0985516408,339537.8044465505,345429.30167593627
84607,3929,60605,zip,IL,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,241169.41261274592,278214.1567209684,303511.43553733657,315921.4109145122,328986.9945921076,356671.88232965674,384010.85470523144,390210.62190119835,378293.70396704087,349753.7538596035,328888.53203875007,313897.5531505398,300076.02292603994,326833.771067714,367746.00621527224,383706.7006542921,387196.88685999805,388214.146406136,369048.44669487973,354012.24432742206,350212.3381288902,353033.38169584057,356271.7704422646,334047.66078445624,317791.2806070724,308561.14108075073
84510,4202,60459,zip,IL,IL,Burbank,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,130096.05565513384,139420.69085969383,151270.4914684645,165553.30690024482,184030.03013689283,210685.0898444756,228825.66882082276,231079.00685976783,209712.66709306976,178683.30314986475,161538.4065390355,142216.30444459777,129145.29366251377,133673.5094392842,149655.1687702549,155192.8669489223,165349.50416650207,176587.84321501167,187016.89698247527,193808.30711255234,203787.3207411505,232969.57292955357,254553.6868745895,260072.68498558234,276918.47989239515,286230.44335268333
84623,4224,60621,zip,IL,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,50412.2423481855,54422.18312945924,57265.70972809093,59126.16482068936,64864.5082962967,76836.1734091353,87462.09666132991,95107.72257193054,94070.70640414994,73753.1085888151,61310.643477789556,57002.414130222554,41137.134337717,35224.299655014176,37753.04586276516,39672.37657610888,45158.625973780465,51884.53917372029,60229.49122410544,62977.08723100466,70815.19978740969,97900.81414800289,107062.45157814509,98376.3209266936,111662.52997466124,117332.348964974
84688,4555,60706,zip,IL,IL,Harwood Heights,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,210034.93910267056,233410.466196925,251872.1579651964,270813.86107388063,297026.13765813975,337113.85908695956,367103.0402454408,361758.35063696996,312659.13052881934,263245.33534478775,236507.3269516911,209393.21875607033,183874.03334522326,196878.32317087075,223570.79775851956,233807.43345083206,244934.8767260638,256390.87192064093,267188.6286609726,268902.90100597515,273188.6597424709,297309.0721297609,318880.8979733772,329460.0729844022,348930.3534289294,368849.6277662267
84695,4959,60827,zip,IL,IL,Riverdale,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,73065.70046547917,77860.74284267501,81363.6911038671,84995.53884239042,90903.66248916493,100341.6272036889,108365.24553464483,112825.94608234525,103934.97604157473,77522.76445839771,64176.20833577149,47364.34981627535,35546.29125220788,35083.41442165052,37988.68344251132,36419.59455375608,40270.07907618855,47645.335202026174,61901.026569173315,68654.77695511289,76816.43036010991,100843.51475468335,117270.90016704466,114711.838079045,122028.99548187875,120971.49530380157
84461,5193,60406,zip,IL,IL,Blue Island,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,72141.97454138364,78091.72932267487,82813.76662977035,90938.12523224174,95470.8753339008,106202.70139798605,114058.88636424992,117071.83665896517,111861.95637090667,95354.0872977468,86879.27890849105,70926.7914701354,57571.50557419364,60021.204035899565,73443.34633576799,75775.17936084305,84758.60726457181,98759.12283731623,112451.61065737416,121368.8709821601,130000.32378194366,150551.4497366477,170957.96401955275,169378.35963927765,182981.15870839366,188500.0794509234
399713,5523,60642,zip,IL,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,283581.9065858668,322553.6790121974,347570.4033765785,364463.7753898411,380577.48608523846,410629.67148492904,435589.5162586292,440892.11263327365,431726.86794614437,402527.43538647686,390956.16587952286,368138.5861493424,340882.78996147326,367520.57805904694,410857.4058611877,434090.711215045,460625.6558412616,473953.3317359912,484785.4027442295,485381.0094088142,481506.8104054646,497937.2496029376,510396.25670571235,501976.60649743024,508339.7139140567,515654.3806714397
84653,5574,60656,zip,IL,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,145632.41200241676,163722.51570771475,176518.2402934295,191340.02103050283,210585.50819589465,236832.59746538324,258876.733917553,255029.47355067733,232247.32644910566,193261.0040892871,176402.09937895008,160928.31613153874,157184.7074376446,172683.2339034845,202256.13137348008,212699.92824394748,223878.56232229274,234562.5821446371,244125.1789643409,246032.949093163,254904.27717988173,280008.60884602094,291233.28416128224,298326.4175548306,320327.4213457838,341241.89165616443
84692,5634,60803,zip,IL,IL,Alsip,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,106886.22036548918,113314.73920472641,120215.69036206958,130403.98357960007,143323.46401152157,159474.329473695,175734.02677098542,176928.69661192398,167523.1935141836,146076.17032468217,137539.46874112875,123438.19453403376,111575.81509014242,110073.96940405783,122117.2980182875,128376.72969177167,136735.733559788,144588.55195166284,155555.92678875194,162396.97176865558,170978.0157489205,197921.8349348635,221419.41108328942,225379.89792644835,238518.665941042,245580.05368515817
84382,5727,60131,zip,IL,IL,Franklin Park,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,132953.90354813266,148427.03627166734,162946.2857116531,180024.43384363214,201531.76504246242,226859.37565377678,247877.283860894,244097.074251175,217475.86293795172,175959.2440599861,153106.55105586824,130040.24045248725,114938.54906332375,122932.55984988507,141541.27388344042,148209.77551472883,163423.26043997667,175856.08848509143,190121.4147417834,195490.64408931285,202502.33230353674,231038.13997716142,255214.22969502417,262637.05877300084,280065.0133959669,292030.58043360815
84651,5904,60654,zip,IL,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,260396.3853953421,303556.4440104168,331842.3373859418,348086.39017629676,358866.5408162379,385621.22313602787,407798.8541350378,409559.62826706684,398987.0722832112,374502.3658229059,360267.91832049534,344256.64030432934,336945.36077028007,386070.474058449,424646.4419398357,439127.5086822003,463734.07035030663,454161.96523320954,426485.31676816585,407184.0526383186,397684.0568791475,397922.1585264763,391472.35997910117,379275.08462325204,352107.4573484403,347940.4645871289
84471,5969,60419,zip,IL,IL,Dolton,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,74782.14438683189,81117.51864942691,85866.33259784909,91337.44005915488,97258.96886320917,107037.50219745208,116143.34290172426,120714.880448159,112434.78802998249,88512.95256209526,76064.99830318918,63066.0187878228,45420.43308009182,42832.25654518129,46863.52559247541,45729.99671236891,51772.607821636535,61195.306591262,82263.69442179766,93619.81432443946,107979.28554221585,134152.429438966,156358.24322213666,149310.03878218468,152173.55133210975,149484.77066656176
84360,6287,60106,zip,IL,IL,Bensenville,"Chicago-Naperville-Elgin, IL-IN-WI",DuPage County,151556.603696427,166099.21595183326,182304.40968715443,198901.201326145,216467.7549181489,237104.31852315657,253413.32403331183,259058.0144395786,239069.13302874935,198820.1632873506,178033.08411048827,158207.65523283076,148379.71360838992,157203.75339835032,180679.67678782716,192577.79236774924,204917.93955245524,218122.7735715016,228273.6955573584,237369.03615408417,245969.53217516642,266754.9654720699,283825.22314118635,292293.597846279,311510.9611757729,326091.9384746011
84694,6336,60805,zip,IL,IL,Evergreen Park,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,117232.72323239692,124800.16262802259,133848.49541842483,145557.98781732618,159869.32127089184,181727.0282619346,199575.48973161142,200357.15454041984,188300.63372899592,162727.63470319923,155461.449739013,137419.61060201016,125610.10546319491,127679.58188815184,137499.61301850792,144318.02848666118,154107.54945318683,164489.70997897474,171709.64834131268,177995.869702838,186831.47826444975,214838.66030730915,240762.60506464294,244280.5490426322,256892.39479503233,266957.34635976533
84455,6773,60304,zip,IL,IL,Oak Park,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,184088.97465227533,209008.83212731392,239042.8094705025,266241.04430977773,293510.6909487342,326087.04849336384,350521.2974973624,355884.3745570806,331638.4057594089,291313.83460091293,282097.3899314226,266172.87553429557,265369.0263184469,296195.6036769175,316071.6043179041,325462.04453017906,339814.182877276,353476.62560714944,360420.219651891,353443.7799097923,348503.7082239948,376263.45408987213,391529.01245987805,394648.63257827447,414706.580105236,441248.1353740079
84603,7958,60601,zip,IL,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,249061.85475479675,284235.124278651,313928.91574075894,326659.5898397299,335746.7586778641,363155.08772093034,393431.0527134379,404372.7715699969,396903.2720549151,382801.2967096227,359526.2487280287,334522.107789342,317111.32038793684,349290.17401449033,385037.22882547573,397618.80406554206,421711.66243061767,419755.48641807004,408501.0418946272,394578.84387165494,388144.80663265777,383466.6512891415,385999.3653705981,348616.009053134,349388.54697607906,348875.739782263
78133,8099,46394,zip,IN,IN,Whiting,"Chicago-Naperville-Elgin, IL-IN-WI",Lake County,,,,,58749.155892349816,69439.79850878818,74912.59833578851,80698.63460273267,85429.92451419037,85039.20032378269,83892.4826726046,78773.38423382258,78501.75113573206,79419.67787366615,83550.65895926244,90108.00649118725,95654.51051337803,103605.55900601909,114031.11969110883,125663.57218223017,135278.35010601874,152686.29510748983,169922.57916291733,180792.25376661107,194440.17476138507,193299.47923544564
84634,8141,60633,zip,IL,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,63757.583826105874,69627.21190348288,74051.78458764598,80741.5174405434,88243.57218530694,97860.67351509935,107986.83904814051,112060.76074147933,106446.23778582057,93228.78398662597,85498.66985530152,74505.30129832459,67862.33415178572,70177.05629996698,81291.14139253333,86735.6215873213,95280.22799341218,105573.40594781966,116406.68685223634,117857.64841928742,126089.52626201691,148916.0800029594,167353.97124073192,170254.4255984715,182958.36453005197,186526.55898070498
84690,8455,60712,zip,IL,IL,Lincolnwood,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,313156.2476098553,351452.98140802025,385565.55973097385,404980.31839131267,442745.7291692621,502222.5872918786,556356.0895912533,545501.3245418584,476685.8108058754,405635.99266663444,366753.7435591863,323390.4033410409,287165.7850290879,300640.1523107939,332045.9285836995,347542.8404673542,360611.4610933778,370265.4540985452,377163.3577740267,370624.7565388147,369465.33642062405,407198.27037975605,443447.195925679,456851.8302354328,480381.4491102058,508962.6928259118
84537,8835,60501,zip,IL,IL,Summit,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,92286.58316679194,98683.87368969823,108316.2554746185,119878.63736188383,133242.4300241525,151122.33400882434,172185.97054354943,174369.5825858976,159359.895824726,129378.1992515374,116161.324813184,100787.2085102967,87255.53485363357,90597.02252515854,106970.85012093034,117520.93234586943,134600.4631306244,146281.4929708691,159901.0703134221,169083.94062119734,176179.56125556186,201679.57516079865,224853.0973200649,229295.13698041692,249195.6334913005,258459.758665615
84422,9125,60176,zip,IL,IL,Schiller Park,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,121258.87763662859,135713.377203326,154797.1034331455,170324.68284538874,186824.9812843222,209826.0130652074,231193.52709227227,230386.995528881,207607.5542824905,173163.13387200082,151229.7954736154,129803.13948783583,114990.27154498168,123445.3332851915,146459.92635399426,152360.3281194579,164193.39117987917,175280.746553258,186964.78226237927,192433.88792346907,199964.71018737674,222702.26498102452,244900.78203294027,252290.66628517958,270048.63238311326,285005.3081537732
84456,9240,60305,zip,IL,IL,River Forest,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,308150.9073425473,342468.9985753684,388628.45500488725,430843.8539507341,463798.01140430983,507902.68343681516,543631.18873926,547102.761080428,510699.8748881821,457744.5905343115,424873.5935745984,394807.588321319,380472.7706603199,410692.85242517455,446798.1807299046,462346.4414144981,464590.83363188856,473757.4047140514,490702.753058996,493389.57259308844,497630.0996068674,538999.212910283,577508.3318096781,592819.3548023002,622455.4373998775,652766.2380240378
84657,10018,60661,zip,IL,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,246736.42023791198,283474.4985644634,307922.0988973411,313640.5206913418,329874.7739051573,358210.693703407,379301.80858824565,377026.3302834883,364193.1514605728,340714.04373467766,327973.18586673826,309238.82275739306,297331.9863560859,325191.10074392974,352759.9550387804,371626.29439322226,398751.4321694021,388591.6820066409,374660.67866222287,360019.1135853177,348927.4921555455,340699.1321140293,338044.8706662849,332970.076813024,316980.8786389501,317908.96842890943
84417,10266,60171,zip,IL,IL,River Grove,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,127419.23850679433,145065.1576912546,160170.54089497557,178332.32084975034,197123.14847734416,218674.44968181918,238981.50126584098,238361.77331396192,217682.4302240552,172590.30897920267,151495.65044229617,134462.81875304342,118918.63808008992,128468.66848457658,148311.1691036916,156344.41012874807,171587.9743230251,184078.08192153616,201107.99449966208,203929.1672367947,211235.4969586536,238641.01221513524,256908.18925184742,262329.540409207,281585.651456648,291573.25239083014
78097,10519,46327,zip,IN,IN,Hammond,"Chicago-Naperville-Elgin, IL-IN-WI",Lake County,,,,,43945.91888757684,48151.489919968975,51130.23442228347,52825.923720100545,53675.345766601524,51234.79217997952,49083.576808315316,46123.973722987634,45700.02871357653,46655.10170424293,50861.08074386356,52214.99060770968,54803.5083683714,60204.306826984124,70281.50567842869,83582.4178191721,91171.24039788647,110274.51540845058,127657.2382688544,133971.99296913776,145512.77739637883,152824.40170700176
84608,11930,60606,zip,IL,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,229912.90862250866,275359.76128479844,292568.0367078255,302482.55954996095,309542.27149302175,335664.16996925185,353087.96322964696,348227.0322934918,336650.88416468265,314925.6034290186,304607.3428945995,284916.77616715565,265414.9911209478,294903.5318616812,322884.5407082828,325322.96566550346,347780.8557783326,355464.1218800194,339016.09868112707,306384.5462656024,298607.4136519705,299014.36962882825,291419.21711627475,280437.5860484731,271598.65270458447,281397.68576553074
84507,14187,60456,zip,IL,IL,Hometown,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,69037.63296582118,73782.62013944531,79545.19692141017,87198.47010168449,95747.9295217343,106133.59736588417,116118.84470482799,121392.09978269158,115925.61068373558,99755.74576647308,91283.72668559494,77736.9495930677,66866.73082631959,63751.91181124832,78508.87690232914,82396.74794604395,94313.02585191261,108577.90169753984,118316.55721627375,125205.93826132418,131888.08104807333,151637.29159261283,169228.70208030476,177282.23191133759,193475.648809163,199876.52241822323
84604,20351,60602,zip,IL,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,306921.12599976413,362527.9463632766,389299.6613277109,394230.4591474072,388360.20747283107,424640.947946766,466525.44232055964,484755.9411398413,478734.4908453464,445432.7311166353,415702.17407692975,404600.2851096366,422282.99688175716,494170.4217318171,520514.2317972681,484511.00172074995,500486.2962664207,452510.5014946945,415169.51350187237,380525.8448064018,391157.9868925263,373263.07698633644,358105.3981044174,318316.2636306157,287550.4852028214,259314.8660768835
84605,21722,60603,zip,IL,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,,,,,,,,,,,,,,,,,710789.128341134,652114.3664245532,519900.4729080265,491067.01020260475,469673.3766952885,425123.7819118991,388766.4894365375,359838.3929865542,335597.22279271873,317885.54136103106
84606,22680,60604,zip,IL,IL,Chicago,"Chicago-Naperville-Elgin, IL-IN-WI",Cook County,,,,,,,,,,,,,,,333553.66208629165,322946.48792546475,320435.2261025328,318525.8484651382,311744.058475379,324831.11737900815,317944.51411516214,311305.9231889161,315553.94305790815,297260.25931765145,279837.526692214,291679.9729551699
