ZCTA5A,2007-2011,2008-2012,2009-2013,2010-2014,2011-2015,2012-2016,2013-2017,2014-2018,2015-2019,2016-2020,2017-2021,2018-2022,2019-2023,2020-2024
60014,4.6880068288519,4.680687757214634,4.685898921243016,4.739497502725452,4.423793787177792,4.472193074501574,4.52877256223389,4.534895752496249,4.548824004375797,4.474165437726237,4.418771994327433,4.355268480129436,4.314338789035044,4.351879774829111
60015,4.598850810588959,4.601539084649656,4.5890954753514,4.6174193548387095,3.314464218099205,3.2982522796352582,3.37029269202088,3.374088846100949,3.3735387154449183,3.285606531191765,3.204812004139358,3.0167614615649776,2.923030511980693,2.7691447255205643
60016,4.527740654473252,4.544242515932601,4.585208879297055,4.602666358417139,4.41012233819626,4.443629697525206,4.495026258881681,4.522764177509198,4.5601814021899,4.4977994623120585,4.51978896882494,4.431079762887372,4.443108038228028,4.4475423972405865
60018,4.365084336271308,4.40557537912578,4.4171861685428535,4.45793795620438,4.2383798140770255,4.324907749077491,4.380299884659746,4.431020105624016,4.470492337789371,4.469466403162056,4.395268652427928,4.388662045389801,4.458038848584133,4.442555408221254
60020,4.724493080141616,4.681266216917488,4.649417989417989,4.519636169074372,4.346743295019157,4.412553048916685,4.503438331854481,4.60892242814338,4.706179196704428,4.763636363636364,4.724898038454069,4.791636690647482,4.76921667430142,4.696956051873199
60021,4.619538968166849,4.626967688483845,4.668530020703934,4.66417600664176,3.949767441860465,4.059643012625164,3.8826185101580135,3.865217391304348,4.102353703303822,3.9742587910825096,4.100574052812859,4.282350302758466,4.248804971319312,4.151938683498647
60022,4.502145364712001,4.487439736107587,4.50589894844832,4.473034851182905,2.525290023201856,2.5635203324428613,2.468493150684932,2.45777968281183,2.6184567108828984,2.491898806139852,2.2930958984089918,2.0771243842364533,1.7953759043724442,1.569467146126185
60025,4.581494620864699,4.586996727841799,4.597875963175666,4.611879412105081,3.89877271728554,3.9234840892007017,3.9291956973475126,3.848891055325372,3.844478444784448,3.90143689768596,3.788294493014365,3.696953455571227,3.654197745499411,3.671088266180291
60026,4.60974031227247,4.654273606780203,4.691589518280245,4.700865362126764,3.748904733270338,3.621967885206696,3.582351922410807,3.6356437329700273,3.557515337423313,3.661122661122661,3.5752322495023225,3.568689066150995,3.1896140235371573,3.12778516794147
60029,4.51980198019802,4.459518599562363,4.488439306358382,4.488431876606684,2.831746031746032,2.6773162939297124,2.924924924924925,2.5044776119402985,2.509933774834437,2.495867768595041,2.4285714285714284,2.4279176201373,2.318077803203661,2.185
60030,4.544652598111031,4.576343132285859,4.572035645197095,4.566338873354488,4.326399480772351,4.414121584655489,4.418432,4.428058354257382,4.444917272698403,4.32922620391575,4.278293312924519,4.170395655546936,4.200302319842053,4.081442166910688
60031,4.680439091324897,4.7128319530605385,4.749524136424626,4.747102342786683,4.413456160552722,4.463467330103444,4.387788670307257,4.32912681981005,4.417546788225097,4.429580164866764,4.41817665256645,4.3552245263776,4.301700068250915,4.278969560801452
60033,4.719001844839305,4.686149936467598,4.638758901322483,4.620319708185817,4.503842298696959,4.429732010972779,4.466383881230117,4.484981684981685,4.448774484668239,4.44797325532804,4.516040329972502,4.543816219427666,4.602859101145599,4.695745992601727
60034,4.581293157564344,4.626614987080103,4.618136952498458,4.610279765777489,4.484605087014725,4.556125721616421,4.65609756097561,4.701905347264905,4.722363405336722,4.77603513174404,4.503448275862069,4.635190217391305,4.450031826861872,4.34185733512786
60035,4.619689953694383,4.635471773923525,4.632075793204512,4.628583913145777,3.2639183352964274,3.241837641513079,3.277925480676608,3.2969493849259246,3.306797305572566,3.3195031712473573,3.2155664519906324,3.0308147053389987,2.996395644420837,2.981037999546725
60040,4.654571496777274,4.700731649752183,4.651478106245833,4.7607800650054175,4.39549376797699,4.391904761904762,4.531499764927127,4.696022727272728,4.652314584370333,4.377018488181605,4.1419457735247205,4.120506912442396,4.280725623582766,4.171356572868542
60041,4.600617532554705,4.688569206842923,4.719918336097996,4.767992550219502,4.718135104649705,4.6932451704913785,4.680671103716029,4.619877334820184,4.498917592726223,4.476689976689976,4.280016503919681,4.205266622778144,4.174717232202262,4.300549240005109
60042,4.984340375240065,5.01076573161486,5.014027757051187,5.070426738287079,4.842565165876778,4.7513870145449095,4.727832331818848,4.678189541526293,4.660709096192967,4.556699514634505,4.5811571201846775,4.535237548442658,4.610308694420844,4.585331252659952
60043,4.449932644813651,4.441409691629956,4.441326530612245,4.457952069716775,1.978369384359401,2.1130820399113084,2.3998929336188435,2.2100608070757324,2.207452725250278,2.0088600118133493,1.6648681055155876,1.2582938388625593,1.296116504854369,1.2565217391304349
60044,4.691111556982343,4.669311064718163,4.696347968814115,4.703565328778821,3.6963223692195655,3.799780648306117,3.8443463740458017,3.828820453224869,3.849032703823123,3.9830309498399146,3.7951807228915664,3.733597580056326,3.614013137316234,3.3832009574583832
60045,4.509155039161782,4.49037200272837,4.485535172909922,4.511696834974066,2.6369528943652933,2.6420454545454546,2.653706939590614,2.654998462011689,2.602674823077846,2.787449033859245,2.697417198419933,2.717005308438587,2.6855924873347337,2.7431521409049497
60046,4.710155390539054,4.677955706984668,4.6502587098999655,4.651607328033183,4.224032140248356,4.292412894822533,4.37292265173279,4.320008604309325,4.371203599550056,4.248383740804043,4.225254224888434,4.068961768436311,4.079879290285049,4.010667734653754
60047,4.561877504293074,4.556205693709914,4.574759022640664,4.570728823579089,3.439486397152301,3.527380492204613,3.511706118225326,3.4702198405268425,3.441358024691358,3.384882737890221,3.327440898165333,3.149447712810661,3.114523926700055,3.070405761760286
60048,4.549975658165749,4.586708860759494,4.630133441762466,4.656266426372306,3.656697231982175,3.612039133592515,3.573029366306028,3.485589595125956,3.443538998835856,3.36675235646958,3.3354425004246644,3.18662506324844,3.125808524309274,3.055629026065441
60050,4.6615465111933325,4.67199171658901,4.691650996615269,4.690587487378931,4.55108166049503,4.535329615766557,4.6000458225141285,4.617968632182175,4.644795783926218,4.589635074432936,4.634424567248497,4.5618698115224285,4.48364178276842,4.473621185164911
60051,4.709209538114908,4.701640448357146,4.753812530354541,4.751120965755112,4.525811247244579,4.484305627258648,4.534551986475063,4.455038265306122,4.5266291230893,4.529472918182763,4.5798197451569465,4.5464035964035965,4.60434637563742,4.59803609583125
60053,4.459605026929982,4.493201545331393,4.494829448989042,4.5179719236900295,4.077136207469799,4.195093457943925,4.263867656693601,4.257772020725389,4.267203240765418,4.171675525309224,4.172247918593895,3.9755201958384334,3.988529620014161,4.018229043683589
60056,4.545271291785654,4.570106716354704,4.59560974568128,4.6283904429895415,4.411507261112708,4.452524172347725,4.437656829436191,4.457484188334504,4.430491803278689,4.453758788534343,4.427427304090685,4.342560483462107,4.358324788386915,4.263765065213803
60060,4.7372838163840845,4.716829179007621,4.715572105619499,4.735143116002819,4.426072513958584,4.456319932229713,4.453766817743835,4.452705110841828,4.442438477178714,4.486417863726479,4.476732449270823,4.469274307661209,4.441230748582358,4.436575823884358
60061,4.725716730851519,4.78201564971993,4.771128854157819,4.759172354948806,4.064960176787441,4.085427819617094,3.9577033917091553,3.86449206991059,3.937845178813943,3.964905328049317,3.9309757136770345,3.8516842634489694,3.85967028548452,3.9265344813966343
60062,4.607970896454363,4.617190447954288,4.633373639661427,4.647573438921291,3.734763515518367,3.7852875818879688,3.796103595791421,3.7312211557518618,3.7347733512635175,3.722583044834197,3.5421174015704797,3.484454617292024,3.4211209993919627,3.3946515397082657
60064,4.511180007515971,4.402647754137115,4.4406291962401685,4.387173162308831,4.208438989755553,4.211041943055414,4.29673619157976,4.304920573421154,4.415415900067783,4.438795427084301,4.539721683988022,4.535516143701683,4.572880068369575,4.495858216143325
60067,4.694292544859993,4.666392611471951,4.687193475505593,4.715209115061215,4.092468619246862,4.1441896159863045,4.192760499033562,4.200370038449307,4.138655830677932,4.172961186218927,4.08677902840147,3.890137802172136,3.9000760100567153,3.9755584009105136
60068,4.612031282524012,4.626607009694258,4.638514016742634,4.641011351303787,3.947861857839855,3.962465201113565,3.942795260542744,3.8865739283691063,3.821920422378423,3.780666330136295,3.609800634616536,3.473123109633756,3.3907102187593647,3.390946250991398
60069,4.54553160571567,4.529446900011946,4.4561792220581,4.4136270615143856,3.536506354348368,3.4663295182326324,3.3278933768529853,3.3002604166666667,3.20102281667978,3.238459608630205,3.0728674459089778,2.992739593417231,2.951683748169839,2.851225806451613
60070,4.741407407407407,4.729991915925627,4.6610633886255926,4.651048272774752,4.324258013454689,4.363738019169329,4.379296530726704,4.395674612927009,4.374434578656391,4.455608019196532,4.427484861911092,4.400616785373376,4.365001486767767,4.287978026621593
60071,4.465530596436871,4.445494000510595,4.506856540084388,4.560942578548213,4.194305840915762,4.234194954842728,4.308303010254714,4.305305305305305,4.455150554675119,4.655489614243323,4.598178137651822,4.653213367609254,4.560833737275812,4.68680485338726
60072,4.636809815950921,4.601190476190476,4.651554404145077,4.553521126760564,4.100763358778626,4.054054054054054,4.128440366972477,4.237470167064439,4.207175925925926,4.273340832395951,4.0536828963795255,4.209219858156028,4.15374677002584,4.052096569250318
60073,4.750403255825495,4.755048733886376,4.783239089459185,4.784102012898183,4.72829680109851,4.720646842427958,4.736184275916907,4.709787108219988,4.681043935960231,4.655605867647752,4.658241758241759,4.631383710892845,4.60202341962403,4.601147396293027
60074,4.817923645399683,4.821960399279987,4.839495992347528,4.844650611922622,4.655790211190071,4.649059834688972,4.61087104844212,4.641175905466423,4.648896293211162,4.645902271339994,4.586708070557352,4.47454849283373,4.483891465971913,4.495630075001549
60075,,,,,,,,,,,4.0,,4.0,3.6052631578947367
60076,4.514996977938955,4.535943759921385,4.5135416265361945,4.627153388260338,4.22243592423799,4.362635025941992,4.39557801642451,4.434845090663172,4.388902910987716,4.375097853405299,4.322776073619632,4.272569377436412,4.236224705295089,4.16395875347209
60077,4.580385364797575,4.572603323391563,4.569055793991416,4.573997785160576,4.368738931020389,4.40639622041521,4.37677477886142,4.458046829355984,4.498270526124158,4.477724221811793,4.461350725857353,4.350820477145312,4.432604622111181,4.360801691194406
60081,4.459375,4.411433365292425,4.47738326848249,4.485807860262009,4.036169932921215,4.170237184391737,4.293180369662205,4.20764887063655,4.216960941680043,4.244658401477182,4.163592941488656,4.219836400817996,4.221878623888674,4.104190695886198
60083,4.684436493738819,4.6733527696793,4.7609287999052246,4.796383278534523,4.370374908110757,4.43552615154163,4.464379616877426,4.40197425965263,4.4035957842529445,4.33712807244502,4.475056840979002,4.32210021456519,4.19892952720785,4.107236595425571
60084,4.592106212569449,4.597000869313242,4.636276462344177,4.62157382847038,4.292896257986006,4.337404810374727,4.362430778198776,4.310832366589327,4.372064978364191,4.284473702640241,4.332886285028588,4.2626283797945925,4.125243393602226,4.121739753511035
60085,4.451101814265595,4.473959435999492,4.435591250132093,4.405916804324974,4.287039462196613,4.264178328495299,4.30972450438531,4.334903112916118,4.388537189557706,4.436193845647524,4.577854530678586,4.61144133721626,4.624568167503292,4.605870338149633
60087,4.729957597870032,4.7670209565827735,4.74115055581169,4.769543931976295,4.650462962962963,4.601919465887753,4.633566071890354,4.664067247316184,4.635531892897757,4.620298702714488,4.663747900015273,4.746912965544713,4.655946332560548,4.585493669712006
60088,5.318503937007874,5.260229132569558,5.341813135985199,5.317001675041876,5.16761487964989,5.221437474034067,5.134101192924723,5.20717299578059,5.2277734067663255,5.368642581550334,5.263016459523009,5.1554690035702695,5.018583787247677,5.044279250161603
60089,4.661673219529189,4.680708088862144,4.666064292804601,4.6684413345502485,4.099734189832761,4.165659448268144,4.142869265146801,4.146227490312286,4.104581185752541,4.112490932830408,3.994842517513376,3.828621417462786,3.760823452626999,3.734447690143893
60090,4.739803138463474,4.7540502615129485,4.773560127571759,4.789254358060822,4.631712445349264,4.66678956894818,4.655620597281477,4.65869996970411,4.695005693834391,4.685829411583772,4.71070280202113,4.711814092953524,4.63958978677333,4.605749791889642
60091,4.524594165751251,4.542082332342522,4.529300109042445,4.529355033152502,3.2177694645779757,3.2238930659983294,3.2367578106865977,3.116139255254696,3.117021276595745,2.9875115837782977,2.8055701985591286,2.5894579241710334,2.463711837171933,2.5630570409982174
60093,4.520934431779708,4.520206606879328,4.531513083048919,4.527429901363183,2.7550992749203767,2.784455611390285,2.761609907120743,2.7143226975600285,2.661058007070839,2.4903509330615883,2.1361775617244465,2.026284740429994,2.039938556067588,1.9542842215256009
60096,4.736320913058073,4.705892255892256,4.656058543226685,4.7704974271012,4.5583318023149,4.561877151657909,4.567151263412946,4.658254468980021,4.597652668256006,4.626657112146185,4.60597219838682,4.496352785145889,4.495477717480678,4.494284334245693
60097,4.724761016553975,4.744583285566892,4.718949848535846,4.714135636745652,4.551542160197021,4.717504936694158,4.72288608171162,4.647282195942281,4.639390034364261,4.604813315339631,4.555614973262032,4.64817950889077,4.780517072106469,4.734965461194636
60098,4.629731413286431,4.63842679299328,4.647666495713971,4.673040011811605,4.415197897340755,4.41592024300958,4.482524308292976,4.481057134127712,4.516185811586439,4.467203552478079,4.556439507655359,4.505206816195747,4.466478953558827,4.384067784838699
60099,4.583760683760684,4.5642649546696745,4.586728906727162,4.615837554660779,4.482878568847127,4.517759142995127,4.570617589158998,4.597578647221054,4.640661716326722,4.711201018274388,4.780787428918696,4.685913101105911,4.718668918084099,4.632756866734487
60101,4.628764492007957,4.6305500103256,4.646810571468106,4.666027072285794,4.482190896373615,4.516878467871845,4.526823729775759,4.570175747543408,4.619551044860274,4.586686827726039,4.607556640423557,4.595056149910293,4.505691273380816,4.434375
60102,4.637358587905811,4.658063108913771,4.668248694826768,4.712669433934541,4.454081234895143,4.438486803054885,4.431389365351629,4.422378531289422,4.375422563988261,4.377927894852779,4.364830155916507,4.262494059152561,4.178820848342277,4.221536450769678
60103,4.619509953178411,4.652449910731997,4.670829213165701,4.713233397345868,4.255185321551301,4.306837999082148,4.295078893922825,4.26795527761986,4.225226614046988,4.1980540742819725,4.17581230686148,4.039058397993116,4.020378541569903,3.962161836476472
60104,4.844458388893247,4.838468071963555,4.863172226004084,4.814262660416507,4.768989574351337,4.814606289712861,4.8273739048070095,4.743515625,4.772660308598899,4.84571519087597,4.8781333753744285,4.84183595539942,4.787387521380234,4.742193392668577
60106,4.564062702422594,4.555040040676243,4.6449038335732045,4.6915963550455615,4.597554273151965,4.647712551987455,4.7267826680313885,4.714466751150537,4.815062272963155,4.762072273744804,4.758474053987428,4.730604240715774,4.754425190981927,4.61541704305932
60107,4.763331094694426,4.804085117562065,4.8001756994188405,4.8401123443421765,4.711469844459071,4.803955378822536,4.801399793938963,4.768680641183724,4.755317650373292,4.701064729939359,4.704014272970562,4.6967112445414845,4.64924688041889,4.649166214750542
60108,4.771011077068112,4.759484711211778,4.78598152971821,4.750772254984555,4.429015697502221,4.486188686909719,4.482535970308607,4.464852956245517,4.474333610995418,4.486832090120262,4.464217393436994,4.382127618308767,4.392855409406397,4.456812449436064
60109,4.603143418467584,4.6080178173719375,4.697768762677485,4.754677754677755,4.559819413092551,4.764568764568764,4.83130081300813,4.713004484304933,4.445147679324895,4.286842105263158,4.4308755760368665,4.626315789473685,4.505995203836931,4.689922480620155
60110,4.775611843897124,4.756237701692247,4.731825205023573,4.764670247566738,4.614218919595892,4.579237054913417,4.547482074370518,4.556652740853273,4.541780471150563,4.50307158677755,4.550199521149242,4.533635440268771,4.542906244032843,4.509046624913013
60111,4.845588235294118,4.850694444444445,4.841911764705882,4.895348837209302,4.720430107526882,4.565789473684211,4.651376146788991,4.656976744186046,4.547619047619048,4.503597122302159,4.254777070063694,3.777173913043478,4.098130841121495,4.04245283018868
60112,4.770367936925099,4.733460559796438,4.85576022478926,4.963228115847706,5.063597217621729,4.909122441900798,5.019051042415528,4.931069266980498,4.849554602441438,4.875632911392405,5.153491055972302,4.966908797417272,4.87984496124031,4.787027027027027
60113,5.262773722627737,4.948453608247423,4.900862068965517,4.535256410256411,3.975862068965517,4.052631578947368,4.103571428571429,3.870503597122302,4.235537190082645,4.245689655172414,3.881720430107527,3.820987654320988,4.4728260869565215,4.285714285714286
60115,4.357182652552561,4.368575666792705,4.394124776360593,4.440389366832376,4.367489335770872,4.389409716920634,4.357849384064567,4.397882544566103,4.456837505904582,4.491961970613656,4.567731293194164,4.59710871893141,4.684396566234641,4.70338912712685
60118,4.712433202707517,4.670845070422535,4.702859663309564,4.733390423178477,4.405457654844226,4.435989982321744,4.518922852983988,4.547989578198719,4.589739945999716,4.579712189616253,4.525735816863358,4.499005691558664,4.338133443050127,4.366431940047807
60119,4.583847863670042,4.608184327373095,4.572776893336366,4.668200115008625,4.230150998538724,4.16357421875,4.133349615337648,4.306850325913172,4.266487542745481,4.429090057383768,4.520533102177917,4.408824717285945,4.2316215435013005,3.966081871345029
60120,4.7003054611893,4.7412622358094,4.720640836815053,4.717692307692308,4.587638928245332,4.67479700483397,4.696448198976227,4.722958914319431,4.691453493767206,4.760866163907751,4.756751922732963,4.763358556461001,4.790089760544753,4.840610147010058
60123,4.65181020296215,4.702716172439572,4.68629191603906,4.7064249456127625,4.666260077946033,4.648689516129032,4.663215194367197,4.685783174029106,4.674598234495247,4.702601828311787,4.679716153723489,4.657459976471792,4.669409870421959,4.660203045685279
60124,4.585672082717873,4.644338422391858,4.626835286859963,4.661719825264796,4.165990133016924,4.184371557948843,4.178354725787632,4.135796871457719,4.100910684993496,4.15661265601051,3.8347987740541623,3.5304793158313443,3.53800350262697,3.4589293614511134
60126,4.514798274165468,4.508219072363851,4.546917300914338,4.574723434486958,3.895274236260886,3.8483541678039193,3.8107008006855367,3.733381157340985,3.66406905961377,3.714094163483189,3.6652789129546384,3.50149723012427,3.459493196854325,3.3670681514026715
60129,4.965116279069767,4.8441558441558445,4.755102040816326,4.733870967741935,4.288135593220339,4.25,4.108974358974359,4.130952380952381,4.13103448275862,4.261467889908257,4.202764976958525,4.412037037037037,4.404255319148936,4.169082125603865
60130,4.518782469694951,4.620962908703469,4.638623326959847,4.624113928092471,4.575439278998898,4.633855476052343,4.6386824663587065,4.684506673645642,4.607539682539683,4.54026637223104,4.515382575255271,4.464677109776485,4.398126764177572,4.432101117886178
60131,4.422187981510016,4.497160364668958,4.519947487418861,4.57187453545414,4.493627487515838,4.473324514991182,4.563746940591856,4.594988780852655,4.569918013945292,4.622735543074124,4.700861214846429,4.752164502164503,4.710746951219512,4.687145839546675
60133,4.778813860681971,4.804581728669552,4.817821704514256,4.876731523740892,4.7962509188924285,4.847874627853126,4.852188342667496,4.928544799304088,4.91280810400689,4.978719810842763,4.96396172486641,4.805693719923976,4.748813068318983,4.767866313751827
60134,4.646768623581647,4.649963835088001,4.638703489069182,4.634142496847415,4.016910133523084,4.058021345078774,3.987876271538302,3.916829623465779,3.906664435426515,3.9574299862677376,3.84796709381427,3.750176235607425,3.7337400805519,3.714178038717868
60135,4.654351251969882,4.61975570897504,4.599858231437179,4.517737617135207,4.317890496246108,4.24543795620438,4.313376483279396,4.463022508038585,4.629847454512039,4.625980660463419,4.528543825750922,4.492511320097527,4.446998722860792,4.354513998112614
60136,4.704786738685044,4.628305932809149,4.652726310217046,4.784980517180305,4.253258845437617,4.050266006237387,3.9776670675141728,4.115319293478261,4.149029126213592,4.246295736316903,4.546863682456903,4.540377358490567,4.342370039128005,4.136928880815985
60137,4.581251602244566,4.583112009237875,4.605097582289543,4.619225167491989,3.957825590251333,3.9023269267853697,3.922347456815352,3.817895400126024,3.8136518555920222,3.6849202068593545,3.625780841308429,3.499127292770309,3.4695957600275973,3.4631505191413465
60139,4.811204116111196,4.786103911176448,4.790210599398288,4.833914645138536,4.764717782723043,4.781379367444941,4.84853856618708,4.894928435509224,4.910637594978526,4.967849178998581,4.951146155096732,4.948802676131033,4.859129045145825,4.833333333333333
60140,4.716598027008907,4.588541191497126,4.590225894348246,4.552485701715794,4.505817875210792,4.534341906202723,4.60847711927982,4.62720709128601,4.695793098791276,4.612362600081422,4.666244496713105,4.474929963981476,4.203027906451249,4.250263522884882
60141,5.5,5.5,5.5,,,1.5,1.5,1.5,3.084158415841584,2.930894308943089,3.204379562043796,3.006666666666667,3.210059171597633,3.2007874015748032
60142,4.484810937833796,4.491816727511383,4.532638114949849,4.534118021313822,4.262635416237592,4.276802405917256,4.193752249910004,4.126266195524146,4.269913270675327,4.210569511846988,4.34499222338771,4.307562730303562,4.364054656999442,4.350761385861973
60143,4.569610697724577,4.626408839779006,4.699683042789223,4.722793061540162,4.348858552254216,4.432171893147503,4.511984021304927,4.416193029490617,4.397310513447433,4.4597138192643815,4.285213541186238,4.190318615864612,4.040094562647754,3.9298468143233487
60144,5.5,5.15,4.95,4.46969696969697,4.287878787878788,4.295081967213115,4.666666666666667,4.328358208955224,4.322033898305085,4.2615384615384615,4.573033707865169,4.555555555555555,4.823529411764706,4.9375
60145,4.678290213723285,4.783397471137988,4.785310734463277,4.807650862068965,4.558563248308173,4.610940695296524,4.67035732259688,4.660555555555556,4.66702819956616,4.625670840787119,4.472954230235784,4.299951385512883,4.458989679521999,4.676923076923077
60146,4.493965131873044,4.601226993865031,4.587584215591916,4.6470850022251895,4.585801838610827,4.52105530187722,4.398048780487805,4.455754241173773,4.459407831900669,4.400206825232679,4.66214859437751,4.645342886386898,4.697294538029607,4.584003786086133
60148,4.654343768103503,4.69031007751938,4.700626366235077,4.712174928351555,4.5733869897846375,4.593927592999298,4.624770436730123,4.582098201350659,4.615125272691214,4.661638615433471,4.596800141040616,4.460817029815263,4.3963767651520005,4.356217480145773
60150,4.513851653261841,4.556717618664521,4.502037489812551,4.670529801324503,4.471362229102168,4.557981927710843,4.5177304964539005,4.662237762237762,4.570135746606335,4.494440810987574,4.45993031358885,4.539419087136929,4.631614199598125,4.7238394964594805
60151,4.690260914492379,4.673176023867643,4.680851063829787,4.74144591611479,4.354179016004742,4.339925834363411,4.291603053435114,4.541147132169576,4.619866006408389,4.668898356664638,4.639001741149158,4.550612123021797,4.424350205198358,4.297386602583359
60152,4.550667418687723,4.565849643314432,4.541099773242631,4.562906309751434,4.20294384514568,4.243284338570705,4.376648804616653,4.491839837810441,4.3574401664932365,4.348361918455376,4.395924161005779,4.341239010427316,4.380256704581029,4.305983080216084
60153,4.557008244994111,4.585082144141984,4.482480104525478,4.518848359155789,4.424754140786749,4.44952380952381,4.471207230471272,4.605037278366017,4.67318643228522,4.716251020792764,4.714027802852501,4.70793593665647,4.639927585991635,4.5117530619819375
60154,4.470414404508281,4.474175524666122,4.494663820704376,4.544873501997337,4.435019183815835,4.533187802715055,4.574503425842619,4.583697840727626,4.646160313901345,4.631215654737971,4.61484872611465,4.515801145814082,4.561955588271378,4.543340514510201
60155,4.624314442413163,4.653616258218769,4.572926162260711,4.537592285671237,4.554607768469155,4.490945965522236,4.507345146145691,4.5686746987951805,4.74352246638242,4.692677455535971,4.6723304754481685,4.696650717703349,4.620819523952998,4.734305266289795
60156,4.767894136050395,4.789172831203766,4.783624984033721,4.761543031743337,4.66553292989973,4.687097067102515,4.750927471712113,4.763118926422952,4.799697899025038,4.842958414232176,4.828802904196919,4.72200165786833,4.645480347467102,4.61041712646215
60157,4.460708782742681,4.403826266804551,4.393617021276596,4.42576545349509,3.972355769230769,3.979190101237345,4.042920572274297,3.955097728473323,3.957063711911357,4.119156736938589,4.029535864978903,3.55582406959884,3.778921568627451,3.917663293468261
60160,4.423191943851084,4.490046874048822,4.486327881133724,4.495813838955923,4.362987132918796,4.427875836883749,4.505894697858157,4.634550267807671,4.687705456936226,4.663530680728667,4.714302523974819,4.742594838039148,4.6749172138968405,4.579777875522322
60162,4.568488943488943,4.59478021978022,4.550824395709941,4.639233547981781,4.751086082059533,4.653178269874144,4.724971968604837,4.814028835250284,4.739327883742052,4.781776685393258,4.762363309939611,4.745800316957211,4.643210802700676,4.704581358609794
60163,4.619908411665461,4.687484811664642,4.698364485981308,4.738442822384428,4.532700692485252,4.516421895861148,4.438887403048944,4.426674045379081,4.538232104121475,4.53398321148118,4.547696954442487,4.624850657108722,4.55995599559956,4.578835227272728
60164,4.420856245090338,4.422700455886297,4.463664703844822,4.558929812369701,4.473299036301717,4.502948671277758,4.535989070252391,4.570563079116179,4.591973480039498,4.61378889566809,4.609110657626226,4.563582702425253,4.587326021422616,4.526797134817088
60165,4.374214998152937,4.50127970749543,4.358920434630214,4.362396842482957,4.252551020408164,4.31334060341694,4.258394160583942,4.431792559188275,4.477876106194691,4.608098591549296,4.516280752532562,4.696435272045028,4.728235294117647,4.802390438247012
60169,4.707852405554945,4.780814677790781,4.7890696960393,4.809408360380089,4.655601980810895,4.69596559002748,4.764516385618836,4.754719987254043,4.754772046064048,4.798666046223049,4.848342831433714,4.788767781267319,4.725979032316173,4.69274131556792
60171,4.484625819579471,4.458970005659309,4.53587215232914,4.588308457711443,4.448126969307971,4.551548185086397,4.592544068604097,4.63958043725515,4.678313563692625,4.540361367476927,4.452735095267363,4.493351226058314,4.505572441742655,4.403404067197171
60172,4.77837253842754,4.743429587277182,4.708568423065889,4.771303926320892,4.498429902755268,4.533425048405177,4.605920024204528,4.585857063934508,4.55315,4.428951864134258,4.320812777804914,4.319205748130886,4.2961211426387695,4.331957796014068
60173,5.0292841648590025,5.113801079414032,5.118302513039355,5.1453534551231135,4.891169923324264,4.987094639311714,4.970758301668594,5.004080612924717,5.0013242840589305,4.933512530634832,4.903276241915997,4.859618955911686,4.7310000674354304,4.583036494388064
60174,4.692851446385848,4.706113332612846,4.715620499490674,4.691886079023138,4.367027334851937,4.411140192428208,4.409878871400595,4.485672727272728,4.468863394787963,4.54211199759145,4.538269550748752,4.446232271040677,4.365796879886036,4.315652856996482
60175,4.565358213284347,4.56652380952381,4.572182001246584,4.615698751127784,3.435743079817253,3.454250797024442,3.428138855845139,3.321776993881938,3.434554131588825,3.390707173857544,3.353847678509489,3.3425289662436675,3.2599349798631665,3.0855138792159984
60176,4.438670313486219,4.473444613050076,4.467309863491738,4.52137020741672,4.455777777777778,4.530591996472274,4.512957490338714,4.689080331170284,4.693610469591994,4.706789462411652,4.81490222521915,4.867773943054357,4.846701932419303,4.576235761312572
60177,4.824406340227447,4.830721553034733,4.847099567099567,4.770608300170552,4.39706240858118,4.407300845171732,4.4262828091747455,4.373985217496668,4.348634204275535,4.366253451618589,4.335988857938719,4.210768647418883,4.146088595664468,4.19210815125212
60178,4.540890940206399,4.586794238250447,4.569989875845899,4.572028124489017,4.475042838980708,4.518530774321642,4.546242774566474,4.543919869450228,4.529201762704301,4.45528500585056,4.454055836447571,4.511105207226355,4.526539166884988,4.489570933181512
60180,4.578139980824544,4.5096,4.451897616946161,4.471383147853736,3.920389926888709,4.167857142857143,4.007440476190476,3.852493074792244,4.175912408759124,4.45303867403315,4.699440447641886,4.5532407407407405,4.443211488250653,4.651178451178451
60181,4.687802516940948,4.755558352210756,4.7963736595029935,4.800132333480371,4.5910589297809885,4.591717570966583,4.595544205706235,4.592115534738485,4.667402597402598,4.804188659969351,4.768843200195035,4.671701638961342,4.653282857252113,4.633706919634319
60183,,,,,,,,,,,,,6.0,6.0
60184,4.474030724213606,4.4879739094985736,4.445036915504512,4.47430004178855,2.703125,2.9044368600682597,2.9621325361235677,2.88959323824617,3.0195390781563125,2.9224765868886577,2.672915638875185,2.597067745197169,2.3684210526315788,2.3667136812411846
60185,4.601102362204724,4.644953948657652,4.649766457742824,4.66309372011476,4.370271204007601,4.351088762943708,4.2863586077780615,4.24104612213347,4.346035411855273,4.287489129084358,4.321599249018604,4.306930272108843,4.297634189773595,4.237861821255018
60187,4.504583889630618,4.554234019103601,4.594887611570634,4.586000091562514,4.094885598923284,4.127539448921488,4.111309687471359,4.091889400921659,4.104663873200948,4.075974055427042,3.9501819442037776,3.905657928886582,3.786369421161188,3.801270815074496
